invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,VAT,total,order_date,order_time,payment_method,cogs,gross_margin_percentage,gross_income,rating,time_of_day,day_name,month_name
816-72-8853,A,Yangon,Member,Female,"Sports and travel",27.93,5,6.9825,146.63,2019-01-29,15:48:00,Cash,139.65,4.761904716,6.98,5.9,Afternoon,Tuesday,January
817-48-8732,A,Yangon,Member,Female,"Home and lifestyle",72.35,10,36.1750,759.68,2019-01-20,15:55:00,Cash,723.50,4.761904716,36.18,5.4,Afternoon,Sunday,January
817-69-8206,B,Mandalay,Normal,Female,"Electronic accessories",99.73,9,44.8785,942.45,2019-03-02,19:42:00,"Credit card",897.57,4.761904716,44.88,6.5,Evening,Saturday,March
821-07-3596,C,Naypyitaw,Normal,Female,"Fashion accessories",16.45,4,3.2900,69.09,2019-03-07,14:53:00,Ewallet,65.80,4.761904716,3.29,5.6,Afternoon,Thursday,March
821-14-9046,B,Mandalay,Member,Female,"Fashion accessories",17.48,6,5.2440,110.12,2019-01-18,15:04:00,"Credit card",104.88,4.761904716,5.24,6.1,Afternoon,Friday,January
824-88-3614,C,Naypyitaw,Normal,Male,"Health and beauty",34.31,8,13.7240,288.20,2019-01-25,15:00:00,Ewallet,274.48,4.761904716,13.72,5.7,Afternoon,Friday,January
825-94-5922,B,Mandalay,Normal,Male,"Sports and travel",25.31,2,2.5310,53.15,2019-03-02,19:26:00,Ewallet,50.62,4.761904716,2.53,7.2,Evening,Saturday,March
826-58-8051,B,Mandalay,Normal,Male,"Home and lifestyle",62.19,4,12.4380,261.20,2019-01-06,19:46:00,Ewallet,248.76,4.761904716,12.44,4.3,Evening,Sunday,January
827-26-2100,A,Yangon,Member,Male,"Home and lifestyle",33.84,9,15.2280,319.79,2019-03-21,16:21:00,Ewallet,304.56,4.761904716,15.23,8.8,Afternoon,Thursday,March
827-44-5872,B,Mandalay,Member,Female,"Food and beverages",54.36,10,27.1800,570.78,2019-02-07,11:28:00,"Credit card",543.60,4.761904716,27.18,6.1,Morning,Thursday,February
827-77-7633,A,Yangon,Normal,Male,"Sports and travel",98.09,9,44.1405,926.95,2019-02-17,19:41:00,Cash,882.81,4.761904716,44.14,9.3,Evening,Sunday,February
828-46-6863,A,Yangon,Member,Male,"Food and beverages",98.53,6,29.5590,620.74,2019-01-23,11:22:00,"Credit card",591.18,4.761904716,29.56,4.0,Morning,Wednesday,January
828-61-5674,A,Yangon,Member,Male,"Sports and travel",44.02,10,22.0100,462.21,2019-03-20,19:57:00,"Credit card",440.20,4.761904716,22.01,9.6,Evening,Wednesday,March
829-34-3910,A,Yangon,Normal,Female,"Health and beauty",71.38,10,35.6900,749.49,2019-03-29,19:21:00,Cash,713.80,4.761904716,35.69,5.7,Evening,Friday,March
829-49-1914,C,Naypyitaw,Member,Female,"Food and beverages",78.31,10,39.1550,822.26,2019-03-05,16:24:00,Ewallet,783.10,4.761904716,39.16,6.6,Afternoon,Tuesday,March
830-58-2383,B,Mandalay,Normal,Male,"Home and lifestyle",31.75,4,6.3500,133.35,2019-02-08,15:26:00,Cash,127.00,4.761904716,6.35,8.6,Afternoon,Friday,February
831-07-6050,A,Yangon,Normal,Male,"Electronic accessories",32.71,5,8.1775,171.73,2019-03-19,11:30:00,"Credit card",163.55,4.761904716,8.18,9.9,Morning,Tuesday,March
831-64-0259,B,Mandalay,Normal,Female,"Fashion accessories",39.75,5,9.9375,208.69,2019-02-22,10:43:00,Ewallet,198.75,4.761904716,9.94,9.6,Morning,Friday,February
831-81-6575,B,Mandalay,Member,Female,"Electronic accessories",75.59,9,34.0155,714.33,2019-02-23,11:12:00,Cash,680.31,4.761904716,34.02,8.0,Morning,Saturday,February
832-51-6761,A,Yangon,Normal,Male,"Food and beverages",33.88,8,13.5520,284.59,2019-01-19,20:29:00,Ewallet,271.04,4.761904716,13.55,9.6,Evening,Saturday,January
834-25-9262,C,Naypyitaw,Normal,Female,"Fashion accessories",81.68,4,16.3360,343.06,2019-01-06,12:12:00,Cash,326.72,4.761904716,16.34,9.1,Afternoon,Sunday,January
834-45-5519,B,Mandalay,Normal,Female,"Electronic accessories",43.00,4,8.6000,180.60,2019-01-31,20:48:00,Ewallet,172.00,4.761904716,8.60,7.6,Evening,Thursday,January
834-61-8124,A,Yangon,Normal,Male,"Electronic accessories",51.69,7,18.0915,379.92,2019-01-26,18:22:00,Cash,361.83,4.761904716,18.09,5.5,Evening,Saturday,January
834-83-1826,B,Mandalay,Member,Female,"Home and lifestyle",82.04,5,20.5100,430.71,2019-02-25,17:16:00,"Credit card",410.20,4.761904716,20.51,7.6,Afternoon,Monday,February
835-16-0096,C,Naypyitaw,Member,Male,"Sports and travel",14.70,5,3.6750,77.18,2019-03-24,13:48:00,Ewallet,73.50,4.761904716,3.68,8.5,Afternoon,Sunday,March
836-82-5858,B,Mandalay,Member,Male,"Health and beauty",69.37,9,31.2165,655.55,2019-01-26,19:14:00,Ewallet,624.33,4.761904716,31.22,4.0,Evening,Saturday,January
837-55-7229,B,Mandalay,Normal,Female,"Fashion accessories",47.44,1,2.3720,49.81,2019-02-22,18:19:00,"Credit card",47.44,4.761904716,2.37,6.8,Evening,Friday,February
838-02-1821,C,Naypyitaw,Member,Female,"Home and lifestyle",12.73,2,1.2730,26.73,2019-02-22,12:10:00,"Credit card",25.46,4.761904716,1.27,5.2,Afternoon,Friday,February
838-78-4295,C,Naypyitaw,Normal,Female,"Health and beauty",33.47,2,3.3470,70.29,2019-02-10,15:43:00,Ewallet,66.94,4.761904716,3.35,6.7,Afternoon,Sunday,February
840-19-2096,C,Naypyitaw,Member,Male,"Electronic accessories",87.91,5,21.9775,461.53,2019-03-14,18:10:00,Ewallet,439.55,4.761904716,21.98,4.4,Evening,Thursday,March
840-76-5966,A,Yangon,Member,Male,"Sports and travel",12.76,2,1.2760,26.80,2019-01-08,18:06:00,Ewallet,25.52,4.761904716,1.28,7.8,Evening,Tuesday,January
841-18-8232,B,Mandalay,Normal,Female,"Food and beverages",71.20,1,3.5600,74.76,2019-01-05,20:40:00,"Credit card",71.20,4.761904716,3.56,9.2,Evening,Saturday,January
841-35-6630,C,Naypyitaw,Normal,Female,"Electronic accessories",75.91,6,22.7730,478.23,2019-03-09,18:21:00,Cash,455.46,4.761904716,22.77,8.7,Evening,Saturday,March
842-29-4695,C,Naypyitaw,Member,Male,"Sports and travel",17.14,7,5.9990,125.98,2019-01-16,12:07:00,"Credit card",119.98,4.761904716,6.00,7.9,Afternoon,Wednesday,January
842-40-8179,B,Mandalay,Member,Female,"Food and beverages",77.20,10,38.6000,810.60,2019-02-11,10:38:00,"Credit card",772.00,4.761904716,38.60,5.6,Morning,Monday,February
843-01-4703,B,Mandalay,Member,Female,"Home and lifestyle",35.38,9,15.9210,334.34,2019-01-05,19:50:00,"Credit card",318.42,4.761904716,15.92,9.6,Evening,Saturday,January
843-73-4724,A,Yangon,Normal,Male,"Fashion accessories",74.10,1,3.7050,77.81,2019-01-25,11:05:00,Cash,74.10,4.761904716,3.71,9.2,Morning,Friday,January
845-51-0542,B,Mandalay,Member,Male,"Food and beverages",46.55,9,20.9475,439.90,2019-02-02,15:34:00,Ewallet,418.95,4.761904716,20.95,6.4,Afternoon,Saturday,February
845-94-6841,C,Naypyitaw,Member,Female,"Food and beverages",72.88,9,32.7960,688.72,2019-01-08,19:38:00,Cash,655.92,4.761904716,32.80,4.0,Evening,Tuesday,January
846-10-0341,A,Yangon,Normal,Female,"Fashion accessories",42.57,7,14.8995,312.89,2019-01-06,11:51:00,Cash,297.99,4.761904716,14.90,6.8,Morning,Sunday,January
847-38-7188,B,Mandalay,Normal,Female,"Food and beverages",96.68,3,14.5020,304.54,2019-01-26,19:56:00,Ewallet,290.04,4.761904716,14.50,6.4,Evening,Saturday,January
848-07-1692,B,Mandalay,Normal,Female,"Health and beauty",57.22,2,5.7220,120.16,2019-01-12,17:13:00,Ewallet,114.44,4.761904716,5.72,8.3,Afternoon,Saturday,January
848-24-9445,C,Naypyitaw,Member,Male,"Health and beauty",43.70,2,4.3700,91.77,2019-03-26,18:03:00,Cash,87.40,4.761904716,4.37,4.9,Evening,Tuesday,March
848-42-2560,A,Yangon,Normal,Female,"Fashion accessories",81.91,2,8.1910,172.01,2019-03-05,17:43:00,Cash,163.82,4.761904716,8.19,7.8,Afternoon,Tuesday,March
848-62-7243,A,Yangon,Normal,Male,"Health and beauty",24.89,9,11.2005,235.21,2019-03-15,15:36:00,Cash,224.01,4.761904716,11.20,7.4,Afternoon,Friday,March
848-95-6252,C,Naypyitaw,Member,Female,"Home and lifestyle",86.27,1,4.3135,90.58,2019-02-20,13:24:00,Ewallet,86.27,4.761904716,4.31,7.0,Afternoon,Wednesday,February
849-09-3807,A,Yangon,Member,Female,"Fashion accessories",88.34,7,30.9190,649.30,2019-02-18,13:28:00,Cash,618.38,4.761904716,30.92,6.6,Afternoon,Monday,February
850-41-9669,A,Yangon,Normal,Female,"Electronic accessories",75.06,9,33.7770,709.32,2019-03-19,13:25:00,Ewallet,675.54,4.761904716,33.78,6.2,Afternoon,Tuesday,March
851-28-6367,A,Yangon,Member,Male,"Sports and travel",15.50,10,7.7500,162.75,2019-03-23,10:55:00,Ewallet,155.00,4.761904716,7.75,8.0,Morning,Saturday,March
851-98-3555,B,Mandalay,Normal,Female,"Health and beauty",82.88,5,20.7200,435.12,2019-03-24,14:08:00,"Credit card",414.40,4.761904716,20.72,6.6,Afternoon,Sunday,March
852-62-7105,B,Mandalay,Normal,Female,"Fashion accessories",83.25,10,41.6250,874.13,2019-01-12,11:25:00,"Credit card",832.50,4.761904716,41.63,4.4,Morning,Saturday,January
852-82-2749,A,Yangon,Normal,Male,"Sports and travel",64.59,4,12.9180,271.28,2019-01-06,13:35:00,Ewallet,258.36,4.761904716,12.92,9.3,Afternoon,Sunday,January
853-23-2453,B,Mandalay,Member,Male,"Health and beauty",75.74,4,15.1480,318.11,2019-02-14,14:35:00,Cash,302.96,4.761904716,15.15,7.6,Afternoon,Thursday,February
856-22-8149,A,Yangon,Normal,Female,"Home and lifestyle",25.29,1,1.2645,26.55,2019-03-23,10:13:00,Ewallet,25.29,4.761904716,1.26,6.1,Morning,Saturday,March
856-66-2701,A,Yangon,Member,Male,"Home and lifestyle",53.30,3,7.9950,167.90,2019-01-25,14:19:00,Ewallet,159.90,4.761904716,8.00,7.5,Afternoon,Friday,January
857-16-3520,A,Yangon,Member,Female,"Fashion accessories",71.46,7,25.0110,525.23,2019-03-28,16:06:00,Ewallet,500.22,4.761904716,25.01,4.5,Afternoon,Thursday,March
857-67-9057,B,Mandalay,Normal,Male,"Electronic accessories",22.95,10,11.4750,240.98,2019-02-06,19:20:00,Ewallet,229.50,4.761904716,11.48,8.2,Evening,Wednesday,February
859-71-0933,C,Naypyitaw,Member,Female,"Sports and travel",15.49,2,1.5490,32.53,2019-01-16,15:10:00,Cash,30.98,4.761904716,1.55,6.3,Afternoon,Wednesday,January
859-97-6048,C,Naypyitaw,Member,Male,"Electronic accessories",84.25,2,8.4250,176.93,2019-03-26,14:13:00,"Credit card",168.50,4.761904716,8.43,5.3,Afternoon,Tuesday,March
860-73-6466,A,Yangon,Member,Female,"Sports and travel",39.47,2,3.9470,82.89,2019-03-02,16:16:00,"Credit card",78.94,4.761904716,3.95,5.0,Afternoon,Saturday,March
860-79-0874,C,Naypyitaw,Member,Female,"Fashion accessories",99.30,10,49.6500,1042.65,2019-02-15,14:53:00,"Credit card",993.00,4.761904716,49.65,6.6,Afternoon,Friday,February
861-77-0145,C,Naypyitaw,Member,Male,"Electronic accessories",81.97,10,40.9850,860.69,2019-03-03,14:30:00,Cash,819.70,4.761904716,40.99,9.2,Afternoon,Sunday,March
862-17-9201,B,Mandalay,Normal,Female,"Food and beverages",84.05,6,25.2150,529.52,2019-01-29,10:48:00,"Credit card",504.30,4.761904716,25.22,7.7,Morning,Tuesday,January
862-29-5914,C,Naypyitaw,Normal,Female,"Sports and travel",22.38,1,1.1190,23.50,2019-01-30,17:08:00,"Credit card",22.38,4.761904716,1.12,8.6,Afternoon,Wednesday,January
862-59-8517,C,Naypyitaw,Normal,Female,"Food and beverages",90.24,6,27.0720,568.51,2019-01-27,11:17:00,Cash,541.44,4.761904716,27.07,6.2,Morning,Sunday,January
864-24-7918,A,Yangon,Member,Female,"Sports and travel",24.49,10,12.2450,257.15,2019-02-22,15:15:00,Cash,244.90,4.761904716,12.25,8.1,Afternoon,Friday,February
865-41-9075,A,Yangon,Normal,Male,"Food and beverages",11.53,7,4.0355,84.75,2019-01-28,17:35:00,Cash,80.71,4.761904716,4.04,8.1,Afternoon,Monday,January
865-92-6136,A,Yangon,Normal,Male,"Food and beverages",52.75,3,7.9125,166.16,2019-03-23,10:16:00,Ewallet,158.25,4.761904716,7.91,9.3,Morning,Saturday,March
866-05-7563,B,Mandalay,Member,Female,"Electronic accessories",81.40,3,12.2100,256.41,2019-02-09,19:43:00,Cash,244.20,4.761904716,12.21,4.8,Evening,Saturday,February
866-99-7614,C,Naypyitaw,Normal,Male,"Food and beverages",89.20,10,44.6000,936.60,2019-02-11,15:42:00,"Credit card",892.00,4.761904716,44.60,4.4,Afternoon,Monday,February
867-47-1948,C,Naypyitaw,Normal,Female,"Home and lifestyle",15.80,10,7.9000,165.90,2019-01-09,12:07:00,Cash,158.00,4.761904716,7.90,7.8,Afternoon,Wednesday,January
868-06-0466,A,Yangon,Member,Male,"Electronic accessories",69.58,9,31.3110,657.53,2019-02-19,19:38:00,"Credit card",626.22,4.761904716,31.31,7.8,Evening,Tuesday,February
868-52-7573,B,Mandalay,Normal,Female,"Food and beverages",99.69,5,24.9225,523.37,2019-01-14,12:09:00,Cash,498.45,4.761904716,24.92,9.9,Afternoon,Monday,January
868-81-1752,B,Mandalay,Normal,Male,"Home and lifestyle",22.02,9,9.9090,208.09,2019-02-07,18:48:00,Cash,198.18,4.761904716,9.91,6.8,Evening,Thursday,February
869-11-3082,B,Mandalay,Member,Male,"Health and beauty",96.16,4,19.2320,403.87,2019-01-27,20:03:00,"Credit card",384.64,4.761904716,19.23,8.4,Evening,Sunday,January
870-54-3162,A,Yangon,Normal,Female,"Sports and travel",32.25,5,8.0625,169.31,2019-01-27,13:26:00,Cash,161.25,4.761904716,8.06,9.0,Afternoon,Sunday,January
870-72-4431,C,Naypyitaw,Normal,Female,"Health and beauty",99.19,6,29.7570,624.90,2019-01-21,14:42:00,"Credit card",595.14,4.761904716,29.76,5.5,Afternoon,Monday,January
870-76-1733,A,Yangon,Member,Female,"Food and beverages",14.23,5,3.5575,74.71,2019-02-01,10:08:00,"Credit card",71.15,4.761904716,3.56,4.4,Morning,Friday,February
871-39-9221,C,Naypyitaw,Normal,Female,"Electronic accessories",12.45,6,3.7350,78.44,2019-02-09,13:11:00,Cash,74.70,4.761904716,3.74,4.1,Afternoon,Saturday,February
871-79-8483,B,Mandalay,Normal,Male,"Fashion accessories",94.13,5,23.5325,494.18,2019-02-25,19:39:00,"Credit card",470.65,4.761904716,23.53,4.8,Evening,Monday,February
873-14-6353,A,Yangon,Member,Male,"Food and beverages",24.82,7,8.6870,182.43,2019-02-16,10:33:00,"Credit card",173.74,4.761904716,8.69,7.1,Morning,Saturday,February
873-51-0671,A,Yangon,Member,Female,"Sports and travel",21.98,7,7.6930,161.55,2019-01-10,16:42:00,Ewallet,153.86,4.761904716,7.69,5.1,Afternoon,Thursday,January
873-95-4984,B,Mandalay,Member,Female,"Health and beauty",76.90,7,26.9150,565.22,2019-02-15,20:21:00,Cash,538.30,4.761904716,26.92,7.7,Evening,Friday,February
875-31-8302,B,Mandalay,Normal,Male,"Sports and travel",93.38,1,4.6690,98.05,2019-01-03,13:07:00,Cash,93.38,4.761904716,4.67,9.6,Afternoon,Thursday,January
875-46-5808,B,Mandalay,Member,Male,"Health and beauty",25.90,10,12.9500,271.95,2019-02-06,14:51:00,Ewallet,259.00,4.761904716,12.95,8.7,Afternoon,Wednesday,February
877-22-3308,A,Yangon,Member,Male,"Health and beauty",15.87,10,7.9350,166.64,2019-03-13,16:40:00,Cash,158.70,4.761904716,7.94,5.8,Afternoon,Wednesday,March
878-30-2331,C,Naypyitaw,Member,Female,"Sports and travel",54.55,10,27.2750,572.78,2019-03-02,11:22:00,"Credit card",545.50,4.761904716,27.28,7.1,Morning,Saturday,March
880-35-0356,A,Yangon,Member,Female,"Sports and travel",75.20,3,11.2800,236.88,2019-02-05,11:51:00,Ewallet,225.60,4.761904716,11.28,4.8,Morning,Tuesday,February
880-46-5796,A,Yangon,Member,Male,"Sports and travel",76.92,10,38.4600,807.66,2019-03-17,19:53:00,Ewallet,769.20,4.761904716,38.46,5.6,Evening,Sunday,March
881-41-7302,C,Naypyitaw,Normal,Female,"Fashion accessories",64.99,1,3.2495,68.24,2019-01-26,10:06:00,"Credit card",64.99,4.761904716,3.25,4.5,Morning,Saturday,January
882-40-4577,A,Yangon,Member,Male,"Sports and travel",67.26,4,13.4520,282.49,2019-01-19,15:28:00,"Credit card",269.04,4.761904716,13.45,8.0,Afternoon,Saturday,January
883-17-4236,C,Naypyitaw,Normal,Female,"Sports and travel",14.39,2,1.4390,30.22,2019-03-02,19:44:00,"Credit card",28.78,4.761904716,1.44,7.2,Evening,Saturday,March
883-69-1285,B,Mandalay,Member,Male,"Fashion accessories",49.92,2,4.9920,104.83,2019-03-06,11:55:00,"Credit card",99.84,4.761904716,4.99,7.0,Morning,Wednesday,March
884-80-6021,A,Yangon,Member,Female,"Electronic accessories",73.47,10,36.7350,771.44,2019-03-23,13:14:00,Ewallet,734.70,4.761904716,36.74,9.5,Afternoon,Saturday,March
885-17-6250,A,Yangon,Normal,Female,"Health and beauty",79.74,1,3.9870,83.73,2019-03-06,10:36:00,Ewallet,79.74,4.761904716,3.99,7.3,Morning,Wednesday,March
885-56-0389,C,Naypyitaw,Member,Male,"Fashion accessories",52.35,1,2.6175,54.97,2019-02-12,17:49:00,Cash,52.35,4.761904716,2.62,4.0,Afternoon,Tuesday,February
886-18-2897,A,Yangon,Normal,Female,"Food and beverages",56.56,5,14.1400,296.94,2019-03-22,19:06:00,"Credit card",282.80,4.761904716,14.14,4.5,Evening,Friday,March
886-54-6089,A,Yangon,Normal,Female,"Home and lifestyle",11.43,6,3.4290,72.01,2019-01-15,17:24:00,Cash,68.58,4.761904716,3.43,7.7,Afternoon,Tuesday,January
886-77-9084,C,Naypyitaw,Normal,Male,"Electronic accessories",71.89,8,28.7560,603.88,2019-02-19,11:33:00,Ewallet,575.12,4.761904716,28.76,5.5,Morning,Tuesday,February
887-42-0517,C,Naypyitaw,Normal,Female,"Sports and travel",83.14,7,29.0990,611.08,2019-01-10,10:31:00,"Credit card",581.98,4.761904716,29.10,6.6,Morning,Thursday,January
888-02-0338,A,Yangon,Normal,Male,"Electronic accessories",26.23,9,11.8035,247.87,2019-01-25,20:24:00,Ewallet,236.07,4.761904716,11.80,5.9,Evening,Friday,January
889-04-9723,B,Mandalay,Member,Female,"Food and beverages",89.14,4,17.8280,374.39,2019-01-07,12:20:00,"Credit card",356.56,4.761904716,17.83,7.8,Afternoon,Monday,January
891-01-7034,B,Mandalay,Normal,Female,"Electronic accessories",74.71,6,22.4130,470.67,2019-01-01,19:07:00,Cash,448.26,4.761904716,22.41,6.7,Evening,Tuesday,January
891-58-8335,B,Mandalay,Member,Female,"Sports and travel",29.61,7,10.3635,217.63,2019-03-11,15:53:00,Cash,207.27,4.761904716,10.36,6.5,Afternoon,Monday,March
892-05-6689,A,Yangon,Normal,Female,"Home and lifestyle",28.32,5,7.0800,148.68,2019-03-11,13:28:00,Ewallet,141.60,4.761904716,7.08,6.2,Afternoon,Monday,March
894-41-5205,C,Naypyitaw,Normal,Female,"Food and beverages",43.18,8,17.2720,362.71,2019-01-19,19:39:00,"Credit card",345.44,4.761904716,17.27,8.3,Evening,Saturday,January
895-03-6665,B,Mandalay,Normal,Female,"Fashion accessories",36.51,9,16.4295,345.02,2019-02-16,10:52:00,Cash,328.59,4.761904716,16.43,4.2,Morning,Saturday,February
895-66-0685,B,Mandalay,Member,Male,"Food and beverages",18.08,3,2.7120,56.95,2019-03-05,19:46:00,Ewallet,54.24,4.761904716,2.71,8.0,Evening,Tuesday,March
896-34-0956,A,Yangon,Normal,Male,"Fashion accessories",21.32,1,1.0660,22.39,2019-01-26,12:43:00,Cash,21.32,4.761904716,1.07,5.9,Afternoon,Saturday,January
898-04-2717,A,Yangon,Normal,Male,"Fashion accessories",76.40,9,34.3800,721.98,2019-03-19,15:49:00,Ewallet,687.60,4.761904716,34.38,7.5,Afternoon,Tuesday,March
